MEET,RC_DATE,RC_NO,RC_DIST,RANK,WEATHER,TR_CON,TR_WC,ORD,CHUL_NO,HR_NAME,HR_NO,NAME,PRD_NAME,AGE,SEX,horse_weight,weight_gain,RC_TIME,ORD1_CNT_T,ORD2_CNT_T,RC_CNT_T,ORD1_CNT_Y,ORD2_CNT_Y,RC_CNT_Y,WG_BUDAM,JK_NAME,JK_NO,JK_AGE,JK_CAREER,JK_ORD1_CNT_T,JK_ORD2_CNT_T,JK_RC_CNT_T,JK_ORD1_CNT_Y,JK_ORD2_CNT_Y,JK_RC_CNT_Y,TR_NAME,TR_NO,TR_AGE,TR_CAREER,TR_ORD1_CNT_T,TR_ORD2_CNT_T,TR_RC_CNT_T,TR_ORD1_CNT_Y,TR_ORD2_CNT_Y,TR_RC_CNT_Y,HR_ORD1_CNT_T,HR_ORD2_CNT_T,HR_RC_CNT_T,SJ_S1F_ORD,SJ_1C_ORD,SJ_2C_ORD,SJ_3C_ORD,SJ_G3F_ORD,SJ_4C_ORD,SJ_G1F_ORD,SE_S1F_ACC_TIME,SE_1C_ACC_TIME,SE_2C_ACC_TIME,SE_3C_ACC_TIME,SE_G3F_ACC_TIME,SE_4C_ACC_TIME,SE_G1F_ACC_TIME,JE_S1F_TIME,JE_1C_TIME,JE_2C_TIME,JE_3C_TIME,JE_G3F_TIME,JE_4C_TIME,JE_G1F_TIME,BU_S1F_ORD,BU_G8F_ORD,BU_G6F_ORD,BU_G4F_ORD,BU_G3F_ORD,BU_G2F_ORD,BU_G1F_ORD,BU_S1F_TIME,BU_10-8F_TIME,BU_8-6F_TIME,BU_6-4F_TIME,BU_4-2F_TIME,BU_2F-G_TIME,BU_3F-G_TIME,BU_1F-G_TIME,BU_S1F_ACC_TIME,BU_G8F_ACC_TIME,BU_G6F_ACC_TIME,BU_G4F_ACC_TIME,BU_G3F_ACC_TIME,BU_G2F_ACC_TIME,BU_G1F_ACC_TIME
부산경남,20190419,7,1300,국4등급,맑음,건조,3,1,4,퀸오피서,37515,한국,국산,4,암,482.0,3.0,80.6,3,1,14,0,0,0,52.5,조인권,80438,36,15,660,550,4791,27,46,363,김병학,70121.0,,19.0,280.0,317.0,4200.0,23.0,22.0,229.0,61.0,55.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,13.9,0.0,8.2,23.1,24.2,25.1,37.1,12.9,13.9,0.0,8.2,31.3,43.5,55.5,67.7
부산경남,20190419,9,1800,국2등급,흐림,건조,3,1,1,위니윙,37361,한국,국산,4,수,519.0,1.0,115.4,6,3,24,0,0,0,54.0,전진구,80580,27,6,49,72,1013,3,11,188,김재섭,70106.0,,18.0,560.0,471.0,5134.0,0.0,0.0,0.0,45.0,54.0,445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,13.0,0.0,24.3,26.4,26.7,25.0,38.2,12.8,13.0,0.0,37.3,63.7,77.2,90.4,102.6
부산경남,20190419,10,1400,국3등급,흐림,건조,3,1,4,레드클라우드,37258,한국,국산,4,수,503.0,-5.0,88.0,4,5,18,0,0,0,51.0,이효식,80564,27,7,257,193,1879,11,8,81,김남중,70120.0,,17.0,288.0,338.0,3930.0,0.0,0.0,0.0,71.0,75.0,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.9,0.0,0.0,23.5,24.8,25.8,38.2,13.3,13.9,0.0,0.0,37.4,49.8,62.2,74.7
부산경남,20190414,1,1600,국5등급,흐림,다습,10,1,6,영천히어로,37997,한국,국산,4,거,533.0,7.0,103.7,3,5,23,0,0,0,57.0,조인권,80438,36,15,660,550,4791,27,46,363,백광열,70130.0,,19.0,924.0,831.0,7506.0,53.0,51.0,433.0,133.0,124.0,1116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,5,5,2,1,14.2,0.0,26.0,24.8,25.4,27.5,40.2,14.4,14.2,0.0,26.0,50.8,63.5,76.2,89.3
부산경남,20190414,2,1300,국5등급,흐림,다습,10,1,2,라피도맨,38593,한국,국산,3,수,506.0,7.0,80.6,6,2,20,0,0,0,55.5,정동철,80482,32,11,173,190,2840,8,9,195,김영관,70123.0,,19.0,1432.0,891.0,6465.0,54.0,46.0,285.0,149.0,88.0,641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,4,3,1,1,14.1,0.0,8.4,22.7,24.3,25.2,37.5,13.0,14.1,0.0,8.4,31.1,43.1,55.4,67.6
부산경남,20190414,6,2000,국1등급,맑음,다습,10,1,1,월드데이,37076,한국,국산,4,수,496.0,-11.0,128.6,9,1,19,0,0,0,51.0,유현명,80376,44,20,1204,944,7146,29,19,198,김영관,70123.0,,19.0,1432.0,891.0,6465.0,54.0,46.0,285.0,149.0,88.0,641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,14.6,26.4,25.3,24.6,25.7,26.6,39.5,13.9,14.6,26.4,51.7,76.3,89.1,102.0,114.7
부산경남,20190412,1,1300,국6등급,맑음,포화,16,1,7,파인트럼펫,39166,한국,국산,3,수,516.0,-1.0,81.8,3,0,35,0,0,0,56.0,서승운,80484,33,11,681,574,4215,89,54,393,백광열,70130.0,,19.0,924.0,831.0,7506.0,53.0,51.0,433.0,127.0,118.0,1069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,14.0,0.0,8.3,22.6,24.6,26.3,38.7,13.8,14.0,0.0,8.3,30.9,43.1,55.5,68.0
부산경남,20190412,2,1300,국6등급,맑음,포화,16,1,12,정의의깃발,36830,한국,국산,4,거,516.0,17.0,81.7,1,1,5,0,0,0,54.0,정우주,80588,30,5,53,56,1138,6,9,222,김보경,70195.0,,1.0,52.0,49.0,380.0,0.0,0.0,0.0,64.0,48.0,529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,14.0,0.0,8.4,22.3,25.1,25.9,38.7,13.3,14.0,0.0,8.4,30.7,43.0,55.8,68.4
부산경남,20190412,3,1600,국5등급,맑음,포화,16,1,8,퍼스트신화,35788,한국,국산,5,수,470.0,-2.0,101.9,2,3,26,0,0,0,52.5,이성재,80431,40,15,345,349,4411,33,30,361,강형곤,70134.0,,19.0,483.0,547.0,6086.0,41.0,35.0,521.0,55.0,46.0,633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,4,2,1,1,14.5,0.0,25.9,24.9,25.4,25.7,38.5,13.1,14.5,0.0,25.9,50.8,63.4,76.2,88.8
부산경남,20190412,4,1300,국5등급,맑음,다습,14,1,2,서미트투데이,37517,한국,국산,4,암,521.0,-2.0,80.7,2,0,15,0,0,0,51.5,유현명,80376,44,20,1204,944,7146,29,19,198,김보경,70195.0,,1.0,52.0,49.0,380.0,0.0,0.0,0.0,64.0,48.0,529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,7,4,3,1,1,14.2,0.0,8.5,22.3,24.0,25.9,38.0,13.4,14.2,0.0,8.5,30.8,42.7,54.8,67.3
부산경남,20190412,5,1000,국5등급,맑음,다습,14,1,2,파워어메이징,38911,한국,국산,3,암,491.0,-11.0,60.7,3,2,27,0,0,0,55.5,최시대,80423,42,16,788,691,5903,62,53,443,백광열,70130.0,,19.0,924.0,831.0,7506.0,53.0,51.0,433.0,127.0,118.0,1069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,6,4,4,13.8,0.0,0.0,0.0,22.4,24.5,36.0,12.4,13.8,0.0,0.0,0.0,24.7,36.2,48.3
부산경남,20190412,7,1800,국4등급,맑음,다습,14,1,1,트루킹,39205,한국,국산,3,수,495.0,-3.0,117.0,3,2,29,0,0,0,57.0,이효식,80564,27,7,257,193,1879,11,8,81,김남중,70120.0,,17.0,288.0,338.0,3930.0,0.0,0.0,0.0,74.0,75.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3,3,3,3,1,13.3,0.0,24.4,25.5,27.1,26.7,40.5,13.7,13.3,0.0,37.7,63.2,76.5,90.3,103.3
부산경남,20190412,8,1800,국3등급,맑음,다습,14,1,5,찬란한미소,36793,한국,국산,4,수,484.0,2.0,116.4,6,2,14,0,0,0,55.0,유현명,80376,44,20,1204,944,7146,29,19,198,토마스,70194.0,,8.0,293.0,292.0,2348.0,22.0,27.0,333.0,142.0,116.0,931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,5,4,4,1,13.8,0.0,24.3,25.2,26.3,26.8,40.2,13.8,13.8,0.0,38.1,63.3,76.2,89.6,102.6
부산경남,20190412,10,1200,국2등급,맑음,다습,14,1,6,영희시대,36938,한국,국산,4,암,481.0,10.0,73.7,8,1,27,0,0,0,56.5,유현명,80376,44,20,1204,944,7146,29,19,198,토마스,70194.0,,8.0,293.0,292.0,2348.0,22.0,27.0,333.0,142.0,116.0,931.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,3,3,1,1,13.6,0.0,0.0,24.3,23.4,26.0,38.0,13.5,13.6,0.0,0.0,24.3,35.7,47.7,60.2
부산경남,20190407,1,1600,국5등급,맑음,건조,3,1,6,록초이스,39347,한국,국산,3,수,545.0,-7.0,103.4,8,3,25,0,0,0,56.0,서승운,80484,33,11,681,574,4215,89,54,393,강형곤,70134.0,,19.0,483.0,547.0,6086.0,41.0,35.0,521.0,54.0,45.0,623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,7,5,5,3,1,14.7,0.0,26.2,24.5,25.9,26.8,39.7,13.8,14.7,0.0,26.2,50.7,63.7,76.6,89.6
부산경남,20190407,2,1200,국4등급,맑음,건조,3,1,5,영천스타,37516,한국,국산,4,수,486.0,0.0,74.5,2,4,29,0,0,0,52.0,박재이,80546,27,8,191,246,2444,48,53,383,최기홍,70129.0,,19.0,401.0,407.0,4588.0,12.0,11.0,136.0,63.0,69.0,663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.8,0.0,0.0,25.0,23.9,25.6,37.7,13.2,13.8,0.0,0.0,25.0,36.8,48.9,61.3
부산경남,20190407,3,1400,국3등급,흐림,건조,3,1,6,라온전설,37552,한국,국산,4,거,476.0,12.0,87.6,6,2,28,0,0,0,52.0,이효식,80564,27,7,257,193,1879,11,8,81,권승주,70086.0,,11.0,450.0,477.0,4508.0,53.0,70.0,486.0,74.0,72.0,658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.9,0.0,0.0,22.6,25.0,26.1,38.7,13.4,13.9,0.0,0.0,36.5,48.9,61.5,74.2
부산경남,20190407,6,1200,국1등급,비,양호,6,1,10,하이섹시,38180,미국,외산,5,암,519.0,0.0,73.7,5,4,26,0,0,0,51.0,이효식,80564,27,7,257,193,1879,11,8,81,김영관,70123.0,,19.0,1432.0,891.0,6465.0,54.0,46.0,285.0,150.0,88.0,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,10,9,8,4,14.3,0.0,0.0,25.6,23.5,24.6,36.5,12.9,14.3,0.0,0.0,25.6,37.2,49.1,60.8
부산경남,20190405,1,1000,국6등급,맑음,건조,3,1,9,스마트모드,38558,한국,국산,3,수,481.0,0.0,60.8,2,6,22,0,0,0,56.0,서승운,80484,33,11,681,574,4215,89,54,393,김재섭,70106.0,,18.0,560.0,471.0,5134.0,0.0,0.0,0.0,29.0,47.0,382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,2,1,13.7,0.0,0.0,0.0,22.5,24.6,36.1,12.9,13.7,0.0,0.0,0.0,24.7,36.2,47.9
부산경남,20190405,2,1300,국6등급,맑음,건조,3,1,2,골든샤프,38916,한국,국산,3,거,482.0,5.0,83.7,1,2,24,0,0,0,56.0,서승운,80484,33,11,681,574,4215,89,54,393,이상영,70141.0,,15.0,326.0,316.0,3594.0,20.0,9.0,174.0,59.0,69.0,639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,1,14.0,0.0,8.4,22.8,25.1,27.4,40.2,14.3,14.0,0.0,8.4,31.2,43.5,56.3,69.4
부산경남,20190405,3,1300,국6등급,맑음,건조,3,1,9,기마부대장,38697,한국,국산,3,수,465.0,4.0,83.2,1,1,8,0,0,0,56.5,조인권,80438,36,15,660,550,4791,27,46,363,강은석,70223.0,,5.0,88.0,86.0,1047.0,17.0,17.0,198.0,44.0,46.0,434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,2,6,7,7,3,14.1,0.0,8.3,22.9,25.1,26.9,39.7,14.0,14.1,0.0,8.3,31.2,43.5,56.3,69.2
부산경남,20190405,4,1000,국6등급,맑음,건조,3,1,1,반지의요정,38523,한국,국산,3,암,471.0,5.0,62.6,4,4,14,0,0,0,54.0,조성곤,80410,41,14,874,726,5588,0,0,0,울즐리,70156.0,,15.0,660.0,499.0,3966.0,33.0,25.0,287.0,113.0,78.0,694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,1,1,13.6,0.0,0.0,0.0,22.4,26.6,38.2,14.0,13.6,0.0,0.0,0.0,24.4,36.0,48.6
부산경남,20190405,5,1000,국5등급,맑음,건조,3,1,12,파이널룰즈,39091,한국,국산,3,암,436.0,-7.0,61.7,2,1,4,0,0,0,53.0,조인권,80438,36,15,660,550,4791,27,46,363,김재섭,70106.0,,18.0,560.0,471.0,5134.0,0.0,0.0,0.0,29.0,47.0,382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,1,1,13.7,0.0,0.0,0.0,22.7,25.3,36.9,13.2,13.7,0.0,0.0,0.0,24.8,36.4,48.5
부산경남,20190405,6,1300,국5등급,맑음,건조,3,1,2,광화문시대,37072,한국,국산,4,거,481.0,-15.0,82.5,5,1,20,0,0,0,54.5,프랑소와,80590,49,2,39,27,466,0,0,0,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,96.0,66.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,4,3,3,3,2,14.0,0.0,8.5,22.6,25.1,26.3,39.1,13.4,14.0,0.0,8.5,31.1,43.4,56.2,69.1
부산경남,20190405,9,1800,국2등급,맑음,건조,3,1,2,히든챔프,37714,한국,국산,4,수,512.0,-6.0,116.7,6,4,38,0,0,0,52.0,김어수,80403,40,18,250,310,4251,10,7,260,백광열,70130.0,,19.0,924.0,831.0,7506.0,53.0,51.0,433.0,127.0,118.0,1069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,13.2,0.0,24.5,25.7,26.3,27.0,40.4,13.9,13.2,0.0,37.7,63.4,76.3,89.7,102.8
부산경남,20190405,10,1600,국4등급,맑음,건조,3,1,1,동방불패,33743,한국,국산,6,거,491.0,3.0,102.0,2,7,36,0,0,0,53.5,정우주,80588,30,5,53,56,1138,6,9,222,하무선,70143.0,,15.0,145.0,160.0,2580.0,14.0,14.0,233.0,53.0,74.0,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,2,2,14.2,0.0,25.5,23.9,25.2,27.4,40.2,14.0,14.2,0.0,25.5,49.4,61.8,74.6,88.0
부산경남,20190331,1,1000,국5등급,맑음,건조,3,1,11,희망여전사,39675,한국,국산,3,암,510.0,2.0,61.9,3,0,8,0,0,0,53.0,이효식,80564,27,7,257,193,1879,11,8,81,임동창,70138.0,,12.0,116.0,131.0,2381.0,15.0,13.0,195.0,40.0,27.0,526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,1,1,13.5,0.0,0.0,0.0,22.9,25.5,37.3,13.4,13.5,0.0,0.0,0.0,24.6,36.4,48.5
부산경남,20190331,3,1600,국5등급,맑음,건조,3,1,5,트루밸러,38665,한국,국산,3,수,462.0,1.0,103.0,3,3,28,0,0,3,55.5,이성재,80431,40,15,345,349,4411,33,30,361,울즐리,70156.0,,15.0,660.0,499.0,3966.0,33.0,25.0,287.0,129.0,84.0,749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,7,5,5,5,2,14.5,0.0,26.3,24.4,26.3,26.0,39.4,13.1,14.5,0.0,26.3,50.7,63.6,77.0,89.9
부산경남,20190331,4,1600,국4등급,맑음,건조,3,1,7,천년의아침,37711,한국,국산,4,거,476.0,3.0,102.9,2,2,8,0,0,0,52.0,서승운,80484,33,11,681,574,4215,89,54,393,울즐리,70156.0,,15.0,660.0,499.0,3966.0,33.0,25.0,287.0,129.0,84.0,749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,3,3,2,1,14.2,0.0,25.5,24.6,26.0,26.8,39.9,13.9,14.2,0.0,25.5,50.1,63.0,76.1,89.0
부산경남,20190331,5,1800,국3등급,맑음,건조,3,1,7,최강불릿,37623,한국,국산,4,수,471.0,-1.0,117.5,3,4,19,0,0,0,52.0,서승운,80484,33,11,681,574,4215,89,54,393,김재섭,70106.0,,18.0,560.0,471.0,5134.0,0.0,0.0,0.0,30.0,49.0,404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,4,5,5,4,13.7,0.0,25.2,25.1,27.2,26.3,40.2,13.4,13.7,0.0,38.9,64.0,77.3,91.2,104.1
부산경남,20190331,6,1400,국1등급,맑음,건조,3,1,12,굿캐스팅,38082,미국,외산,5,수,513.0,8.0,87.2,8,9,43,0,0,0,56.5,다실바,80568,44,6,347,336,2494,68,54,404,안우성,70180.0,,9.0,281.0,278.0,2234.0,33.0,34.0,253.0,124.0,86.0,781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,6,6,4,1,14.0,0.0,0.0,23.0,24.6,25.6,38.0,13.5,14.0,0.0,0.0,37.0,49.2,61.6,73.7
부산경남,20190329,1,1000,국6등급,맑음,건조,3,1,9,천년의약속,39567,한국,국산,3,수,523.0,-2.0,62.2,2,4,28,0,2,8,56.0,조성곤,80410,41,14,874,726,5588,0,0,0,임금만,70128.0,,19.0,538.0,571.0,5037.0,30.0,35.0,287.0,67.0,93.0,715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,2,1,13.8,0.0,0.0,0.0,23.0,25.4,37.1,13.2,13.8,0.0,0.0,0.0,25.1,36.8,49.0
부산경남,20190329,2,1300,국6등급,맑음,건조,3,1,2,국민스타,38450,한국,국산,3,수,516.0,7.0,82.8,1,3,25,0,0,0,56.5,이성재,80431,40,15,345,349,4411,33,30,361,장세한,70127.0,,19.0,343.0,379.0,5099.0,24.0,20.0,253.0,48.0,65.0,695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,3,4,1,1,14.3,0.0,8.5,23.1,25.2,26.0,38.8,13.4,14.3,0.0,8.5,31.6,44.0,56.8,69.4
부산경남,20190329,3,1300,국6등급,맑음,건조,3,1,3,로즈불릿,39055,한국,국산,3,수,480.0,3.0,83.2,2,2,29,0,0,4,56.0,임성실,80379,42,20,358,300,2714,7,7,115,김재섭,70106.0,,18.0,560.0,471.0,5134.0,0.0,0.0,0.0,30.0,49.0,404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,11,10,10,7,5,15.1,0.0,9.2,23.5,25.0,25.5,38.2,13.1,15.1,0.0,9.2,32.7,45.0,57.7,70.1
부산경남,20190329,4,1600,국6등급,맑음,건조,3,1,11,완봉,37938,한국,국산,4,수,467.0,2.0,104.9,1,1,29,0,0,0,56.5,정도윤,80565,27,7,183,181,2127,41,46,392,한상복,70118.0,,15.0,237.0,269.0,3658.0,0.0,0.0,0.0,48.0,61.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,5,5,5,4,2,14.5,0.0,26.5,26.3,26.6,25.5,38.6,13.0,14.5,0.0,26.5,52.8,66.3,79.4,91.9
부산경남,20190329,6,1200,국5등급,맑음,건조,3,1,7,블랙실드,36869,한국,국산,4,암,474.0,4.0,75.0,3,0,10,0,0,0,53.5,이효식,80564,27,7,257,193,1879,11,8,81,김남중,70120.0,,17.0,288.0,338.0,3930.0,0.0,0.0,0.0,74.0,75.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.8,0.0,0.0,25.0,23.7,26.3,38.5,13.8,13.8,0.0,0.0,25.0,36.5,48.7,61.2
부산경남,20190329,7,1300,국5등급,맑음,건조,3,1,4,맨오브더매치,39518,한국,국산,3,수,481.0,2.0,81.7,4,0,19,0,0,0,55.5,이효식,80564,27,7,257,193,1879,11,8,81,김보경,70195.0,,1.0,52.0,49.0,380.0,0.0,0.0,0.0,56.0,51.0,529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,2,2,2,2,14.2,0.0,8.4,22.7,24.2,26.4,38.7,13.8,14.2,0.0,8.4,31.1,43.0,55.3,67.9
부산경남,20190329,8,1300,국4등급,맑음,건조,3,1,5,선더레인,39522,한국,국산,3,거,477.0,1.0,81.0,3,4,31,0,0,0,51.5,정도윤,80565,27,7,183,181,2127,41,46,392,김길중,70126.0,,19.0,267.0,337.0,4120.0,21.0,27.0,257.0,36.0,52.0,593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,4,4,4,4,14.0,0.0,8.3,22.5,24.5,25.7,38.2,13.2,14.0,0.0,8.3,30.8,42.8,55.3,67.8
부산경남,20190329,10,1200,국3등급,맑음,건조,3,1,4,탱이바이트,36993,한국,국산,4,수,496.0,0.0,74.8,6,4,25,0,0,0,52.0,다실바,80568,44,6,347,336,2494,68,54,404,안우성,70180.0,,9.0,281.0,278.0,2234.0,33.0,34.0,253.0,122.0,86.0,753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,6,5,4,2,13.8,0.0,0.0,25.0,24.0,25.8,38.1,13.3,13.8,0.0,0.0,25.0,36.7,49.0,61.5
부산경남,20190329,11,1200,국2등급,맑음,건조,3,1,9,끝판에어로,35983,한국,국산,5,암,492.0,2.0,74.1,6,1,25,0,0,0,53.0,요아니스,80591,37,3,46,70,902,0,0,3,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,96.0,66.0,682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1,13.4,0.0,0.0,24.6,23.5,26.0,38.0,13.6,13.4,0.0,0.0,24.6,36.1,48.1,60.5
부산경남,20190324,1,1300,국5등급,맑음,건조,4,1,4,미스터어플릿,39547,한국,국산,3,수,493.0,-13.0,81.4,10,3,17,0,0,0,53.5,조성곤,80410,41,14,874,726,5588,0,0,0,울즐리,70156.0,,15.0,660.0,499.0,3966.0,33.0,25.0,287.0,122.0,82.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,4,4,3,1,14.2,0.0,8.5,23.0,24.9,25.0,37.6,12.7,14.2,0.0,8.5,31.5,43.8,56.4,68.7
부산경남,20190324,3,1600,국5등급,맑음,건조,4,1,8,파워어메이징,38911,한국,국산,3,암,502.0,-1.0,102.7,3,2,27,0,0,0,51.0,최시대,80423,42,16,788,691,5903,62,53,443,백광열,70130.0,,19.0,924.0,831.0,7506.0,53.0,51.0,433.0,127.0,118.0,1071.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,1,14.2,0.0,25.9,24.5,25.5,26.8,39.6,13.9,14.2,0.0,25.9,50.4,63.1,75.9,88.8
부산경남,20190324,4,1600,국4등급,맑음,건조,4,1,8,상승대한,37936,한국,국산,4,거,486.0,3.0,102.3,1,5,30,0,0,0,52.0,프랑소와,80590,49,2,39,27,466,0,0,0,라이스,70186.0,,9.0,317.0,244.0,2387.0,38.0,25.0,292.0,87.0,59.0,644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,4,3,1,1,14.3,0.0,25.9,24.6,24.9,26.9,39.4,14.1,14.3,0.0,25.9,50.5,62.9,75.4,88.2
부산경남,20190324,5,2000,국2등급,맑음,건조,4,1,4,뉴레전드,37674,한국,국산,4,수,516.0,2.0,129.7,6,0,11,0,0,0,56.0,이효식,80564,27,7,257,193,1879,11,8,81,김영관,70123.0,,19.0,1432.0,891.0,6465.0,54.0,46.0,285.0,160.0,85.0,659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,14.2,25.9,26.0,26.5,25.4,25.9,38.6,13.7,14.2,25.9,51.9,78.4,91.1,103.8,116.0
부산경남,20190324,6,1200,국1등급,맑음,건조,4,1,9,모닝대로,36479,미국,외산,6,수,548.0,-2.0,74.0,9,7,56,0,0,0,55.0,유현명,80376,44,20,1204,944,7146,29,19,198,오문식,70112.0,,16.0,473.0,585.0,5157.0,0.0,0.0,0.0,62.0,68.0,829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,6,7,6,5,13.7,0.0,0.0,24.8,23.9,25.3,37.3,13.2,13.7,0.0,0.0,24.8,36.7,48.7,60.8
